order_id,customer_id,customer_name,gender,age,country,city,product_category,product_name,quantity,price,discount,order_date,delivery_days,payment_method,order_status,rating,review_text
8428,6781,David,Male,63,Germany,Paris,Electronics,Phone,8,408.26,10,2021-05-18,2,Net Banking,Pending,3,Average
11691,4950,Bob,,37,UK,Paris,Books,,1,1335.99,10,2023-02-01,10,UPI,,1,Average
4212,7860,Frank,Female,22,France,Berlin,Books,Chair,,340.34,5,2021-07-17,6,Credit Card,Delivered,5,Excellent
11427,4147,Grace,,52,UK,London,Books,Shirt,2,179.02,0,2023-04-23,3,Cash,Pending,2,Good
226,4537,,Female,58,Germany,Toronto,,Novel,2,491.84,5,2021-05-29,3,Cash,Cancelled,1,Bad
10470,7428,,,46,,New York,Furniture,,7,707.34,,2022-03-09,4,Cash,,3,Good
8184,1721,Grace,F,29,,,Clothing,Laptop,5,160.23,10,2022-02-21,11,,,5,Poor
4278,5077,David,F,49,India,Paris,Books,Shirt,6,557.66,15,2022-12-03,14,Credit Card,Cancelled,5,Excellent
1342,1385,David,Female,48,India,,Books,Novel,4,1179.25,,2022-08-12,,Credit Card,Delivered,5,Excellent
4037,6045,David,Male,48,France,London,,Laptop,4,948.52,5,2022-02-27,4,,Returned,1,
8402,3817,Eva,Female,18,Germany,Paris,Food,Novel,6,1453.93,,2022-10-12,4,Credit Card,Delivered,3,Bad
3728,6596,Frank,M,60,India,New York,Books,,3,1180.57,20,2022-12-19,,Cash,Returned,1,
13704,6815,Alice,Male,22,France,London,Electronics,Novel,6,1628.04,20,2023-04-29,3,Cash,,5,Average
3929,3887,Eva,Female,68,UK,,Clothing,Chair,7,1282.27,10,2023-02-06,13,Credit Card,Pending,3,Good
14432,7154,Bob,M,53,Germany,,Clothing,,7,237.4,10,2023-02-21,,,Cancelled,1,Average
13182,3719,Eva,M,29,India,,Books,,9,1409.65,5,2023-05-04,11,,,4,
14170,1259,Grace,,33,Germany,Berlin,Furniture,,5,654.98,15,2022-04-18,8,Cash,Delivered,5,Poor
2804,5488,Eva,Female,33,India,London,Furniture,Shirt,9,56.04,10,2022-10-14,10,Debit Card,Returned,5,Good
9302,1599,Charlie,F,38,Canada,New York,Books,Laptop,3,19.77,5,2022-02-23,6,Net Banking,Delivered,4,
6559,4255,Bob,,50,India,Toronto,Books,,3,450.73,0,2022-04-06,,UPI,Delivered,4,Bad
10219,2039,,Male,43,Germany,Berlin,,Chair,6,384.7,0,2022-01-12,3,Net Banking,Returned,1,Excellent
394,5048,Bob,F,20,,,Furniture,,4,789.14,0,2021-11-30,,Credit Card,Delivered,3,
6840,1755,Bob,M,40,,Toronto,Books,Laptop,2,1849.33,15,2022-06-23,2,,Cancelled,,Excellent
9036,4577,Eva,Male,42,India,Toronto,Food,Phone,7,1150.97,15,2022-02-25,8,Cash,Delivered,,Bad
9717,4157,Bob,,37,,Toronto,Food,Laptop,4,25.36,,2022-04-08,6,Credit Card,Returned,3,Poor
8796,3758,Frank,M,64,UK,,Books,Pizza,9,1757.07,,2022-10-18,8,,Delivered,,Bad
582,1476,Charlie,M,69,,Paris,Furniture,,4,102.12,5,2021-08-12,11,Cash,Cancelled,3,
14331,6283,David,M,66,France,Toronto,Food,Laptop,,1907.16,0,2021-12-15,5,Debit Card,,4,Good
10132,7167,Eva,F,53,Canada,Berlin,,Novel,4,1829.53,10,2022-09-30,12,UPI,Pending,,Poor
133,2599,David,,52,USA,,,Laptop,1,881.82,10,2022-10-06,6,Net Banking,,4,Average
2839,3359,David,,60,Germany,Paris,Furniture,Phone,5,1122.92,15,2021-03-16,3,Net Banking,Delivered,2,Bad
14985,7605,,F,50,Germany,New York,,Chair,8,795.17,0,2022-11-01,2,Debit Card,Delivered,5,Good
3386,2261,Eva,,22,France,Toronto,Books,Phone,9,184.74,20,2022-07-17,4,Net Banking,Delivered,2,Poor
3771,7165,Frank,M,21,UK,Mumbai,Books,Pizza,2,33.86,,2021-10-09,3,Debit Card,Cancelled,3,Good
2269,7323,,M,69,USA,Mumbai,Books,Pizza,1,948.48,10,2021-08-22,2,,,2,
976,6937,Eva,M,25,UK,New York,Food,Phone,9,1852.54,20,2023-01-04,12,Net Banking,Returned,,Excellent
7606,2582,Bob,,28,,Paris,Clothing,Novel,3,114.14,20,2021-09-30,6,Cash,Pending,1,Good
7214,3838,,Female,60,Germany,Berlin,Clothing,,3,1464.72,10,2021-04-03,2,Net Banking,Cancelled,3,
10006,6855,Charlie,Male,67,USA,Paris,,Chair,8,285.88,,2022-07-26,3,Cash,Returned,,Excellent
11456,5825,Eva,Female,44,India,Mumbai,Clothing,,8,1459.71,15,2022-04-17,3,Credit Card,Pending,1,Average
9736,4570,David,F,27,Canada,Toronto,Food,Pizza,9,909.55,0,2022-02-03,10,Debit Card,,2,Excellent
2836,2498,Eva,Female,62,Germany,Berlin,Furniture,Pizza,4,886.55,0,2021-01-29,13,Credit Card,Returned,,Excellent
2739,1748,Charlie,Female,37,UK,,,,,1612.1,15,2022-12-30,,Cash,,3,Excellent
9550,5811,Alice,F,49,France,London,Clothing,Phone,9,356.12,15,2021-04-28,7,,Delivered,1,Average
4135,3386,Frank,Female,65,India,Mumbai,Clothing,Pizza,3,914.0,15,2021-05-18,4,Credit Card,Delivered,5,Bad
9509,1530,David,Male,44,USA,New York,,,3,162.62,,2021-05-30,8,Net Banking,Delivered,5,Average
6834,5787,Alice,,66,Germany,Berlin,,,9,1376.67,5,2023-02-27,,Cash,Cancelled,2,Bad
8354,3209,Alice,F,35,France,Paris,Electronics,Shirt,1,409.01,0,2023-02-20,,Cash,Returned,2,Average
1910,5063,,Female,43,France,Toronto,,Chair,1,1202.31,10,2022-12-19,13,Cash,,1,Good
9320,4868,Grace,M,52,,London,Books,Pizza,,861.36,15,2022-02-21,14,UPI,Returned,5,
14497,2108,Charlie,M,45,UK,Mumbai,Clothing,Chair,4,1795.32,5,2022-06-25,10,Credit Card,,3,Bad
12063,6666,,F,18,,Berlin,Clothing,Novel,2,1022.1,20,2021-11-15,6,Cash,Delivered,2,Good
9851,1489,,M,51,Canada,Mumbai,Furniture,Chair,5,1620.45,,2021-05-01,14,,Pending,1,Good
11318,1004,Frank,Male,43,France,New York,Books,Novel,6,1811.5,15,2021-05-09,3,Credit Card,Pending,,Excellent
1964,1075,Eva,Female,23,UK,Mumbai,Food,Shirt,2,122.4,20,2021-04-04,,UPI,Returned,1,
5154,6372,Alice,Male,67,USA,Toronto,Food,Novel,1,485.77,15,2021-12-12,13,Cash,Returned,3,Average
10482,7150,Grace,Male,66,Germany,Paris,Electronics,Phone,3,256.07,10,2022-05-18,,Credit Card,Cancelled,1,Bad
967,3728,Bob,,63,USA,Paris,Furniture,,6,245.58,10,2023-05-08,2,Cash,Cancelled,,Poor
890,1472,Eva,Female,42,,New York,Furniture,Novel,1,55.58,15,2023-01-11,11,,Pending,1,Average
14449,4209,Frank,F,34,Canada,New York,Books,Laptop,4,1117.18,15,2022-08-08,2,,Delivered,1,Average
3062,2381,David,M,43,UK,London,Furniture,Novel,8,583.71,0,2022-06-08,13,UPI,,4,
6462,7955,Eva,,38,USA,Berlin,,Shirt,9,841.25,,2022-10-27,12,UPI,Cancelled,2,Average
6167,1837,,Male,49,Germany,,Electronics,Novel,9,1253.33,10,2022-12-02,3,Net Banking,Delivered,,Bad
11822,1602,Charlie,M,42,Germany,Mumbai,Books,,7,1141.33,5,2021-11-03,10,Cash,Returned,4,Bad
6968,2186,Grace,Female,49,France,New York,Furniture,,7,892.42,20,2021-01-04,1,UPI,,3,
11382,7461,,Male,58,Canada,Berlin,Furniture,Novel,4,1185.17,,2021-04-22,7,UPI,,2,Average
10941,2481,Charlie,Male,36,UK,New York,,,7,337.44,20,2022-08-05,13,Credit Card,Pending,,
9859,4272,David,Female,19,USA,New York,Clothing,Shirt,2,1015.52,10,2022-02-18,10,,,5,
11259,6860,David,F,52,France,London,,Novel,8,1924.69,20,2022-01-13,5,Debit Card,Cancelled,5,Good
8102,6794,David,,33,France,Toronto,Clothing,Novel,2,1890.94,5,2022-02-12,3,Cash,Cancelled,4,Good
7380,1231,Grace,Female,33,USA,Toronto,Electronics,Chair,4,1594.6,15,2022-08-24,3,,Pending,5,
9634,1327,Grace,M,50,UK,Toronto,Clothing,Phone,1,1223.84,5,2022-02-18,10,Credit Card,Pending,3,
7281,7381,Charlie,M,68,UK,Paris,Furniture,Laptop,1,763.15,10,2021-08-31,14,Net Banking,Delivered,1,Average
1068,6239,,Male,67,,Berlin,Clothing,Novel,7,274.25,5,2021-03-14,14,Debit Card,,,Poor
4224,1949,Frank,,41,,London,Furniture,,,1734.64,10,2022-03-03,8,Net Banking,,3,Excellent
11116,2886,Grace,F,48,,Paris,Books,Pizza,9,1607.07,20,2023-04-09,10,Cash,Delivered,1,Average
12446,5095,Frank,F,59,Canada,New York,Clothing,Shirt,1,857.31,15,2023-02-07,3,Credit Card,Pending,5,Average
12049,7762,Grace,M,40,Germany,,Electronics,Pizza,5,1173.02,5,2022-05-08,1,Credit Card,,5,Excellent
9019,3297,Eva,F,34,UK,Toronto,Food,Phone,1,1094.85,20,2021-01-26,6,Debit Card,Pending,3,Good
14179,6455,Alice,M,50,France,London,Furniture,,7,221.84,15,2021-02-28,3,Debit Card,Returned,5,Bad
4608,2307,Alice,,54,Germany,Paris,Electronics,Pizza,6,1477.58,,2021-01-08,12,Net Banking,Delivered,,Good
3986,1197,Bob,Male,53,,Paris,Furniture,Pizza,2,680.72,5,2021-05-27,,Cash,,,Average
10285,5511,Charlie,M,36,India,,Furniture,,8,863.41,0,2022-11-04,7,,,,Poor
3180,3779,David,,38,Germany,,Books,Phone,5,1148.29,15,2021-07-15,7,UPI,Pending,3,Excellent
14555,6514,Frank,M,56,France,London,Furniture,Phone,6,1941.55,,2022-06-08,13,,Pending,1,Good
4539,6033,Grace,Female,57,Canada,Mumbai,Food,Pizza,4,1224.02,20,2022-12-13,6,Cash,Returned,5,Good
12094,4336,Eva,M,36,USA,Toronto,Food,Shirt,3,591.18,,2021-11-09,14,Cash,Pending,5,Average
2363,6339,Frank,,25,USA,,,Laptop,8,51.33,15,2021-06-23,10,Cash,,1,Average
2225,6335,Charlie,F,43,,London,Food,,7,619.84,20,2022-12-10,2,,,2,Average
6372,2338,,M,58,Canada,New York,Electronics,Phone,7,1149.88,15,2023-03-11,5,,Pending,,Poor
1727,2691,Bob,Male,68,Canada,,Books,Pizza,2,1060.07,5,2022-01-12,3,,Cancelled,2,Bad
10199,1215,,,35,USA,Mumbai,Electronics,Phone,3,1599.37,10,2022-12-02,13,,Delivered,4,Good
5792,2649,Frank,F,31,,,Electronics,Phone,1,18.18,0,2021-07-16,4,UPI,Pending,4,Excellent
8074,6280,Alice,,35,France,,Food,Chair,5,1856.12,0,2021-05-10,10,Cash,,4,Average
8459,3862,Eva,M,54,Canada,London,Electronics,Novel,7,1657.91,,2022-01-24,3,Cash,Pending,,Poor
7014,1609,Alice,Female,45,Germany,Paris,Furniture,Pizza,3,453.33,20,2021-07-01,13,Credit Card,Pending,1,Bad
838,3558,,Female,50,USA,Toronto,Clothing,Pizza,9,211.41,,2023-05-05,11,Net Banking,Pending,,Bad
4585,1917,Eva,Male,23,UK,Berlin,Furniture,Novel,8,1447.28,10,2022-12-10,14,Debit Card,Delivered,2,Bad
12990,5252,,Male,24,India,London,Electronics,,3,1091.66,0,2023-04-08,2,UPI,Pending,4,Poor
687,1161,David,F,22,USA,Paris,Books,Novel,8,1544.05,5,2023-01-12,7,,Pending,2,
11554,5137,,Female,44,,London,Furniture,Phone,1,389.73,,2022-01-04,2,Credit Card,Cancelled,,Poor
13284,7446,Eva,M,25,Canada,Toronto,Electronics,Shirt,4,1185.9,0,2021-09-23,5,UPI,Pending,,Poor
357,6449,Grace,,55,,New York,Books,Phone,9,1816.82,,2021-01-06,9,,,,Good
12008,6682,David,,50,USA,New York,Food,Novel,5,1961.16,10,2023-02-02,2,Net Banking,,3,Bad
9064,3811,Charlie,Female,29,India,Paris,Clothing,Laptop,6,1502.59,,2021-08-01,12,Debit Card,Cancelled,3,Bad
10166,6548,,Female,54,UK,Toronto,Electronics,,7,1982.12,,2023-01-05,6,Net Banking,Returned,1,Excellent
14540,4421,Alice,,54,India,,,Chair,5,1920.7,20,2021-02-09,12,,Cancelled,1,
4648,5215,Eva,F,32,USA,Paris,Furniture,Pizza,,1930.85,15,2022-07-07,7,,,2,
10003,2098,Eva,,34,USA,Mumbai,Clothing,Shirt,8,828.9,0,2022-09-01,3,Debit Card,Returned,1,Average
4419,7133,Bob,Male,54,Germany,New York,Food,Pizza,8,254.79,10,2023-01-10,,UPI,Returned,2,Poor
10834,3721,Alice,M,68,,Berlin,Food,,7,275.56,0,2022-04-01,13,Cash,Delivered,4,Excellent
10421,3708,Charlie,Female,59,Canada,New York,Clothing,,,177.59,20,2022-04-12,3,UPI,Returned,3,Excellent
6643,1122,David,Female,46,France,New York,Electronics,Laptop,,5.59,5,2023-02-09,10,Debit Card,Cancelled,3,Excellent
3392,3700,Charlie,F,20,Germany,Berlin,Electronics,Phone,9,794.52,15,2023-01-30,5,Debit Card,Delivered,1,
12371,4253,Bob,Male,28,,Toronto,Books,Pizza,3,1942.72,15,2022-02-14,14,Debit Card,Pending,2,Average
10543,4061,Charlie,,43,Germany,Toronto,Books,Chair,7,159.73,5,2021-03-27,11,UPI,Delivered,3,Poor
4358,4961,,Male,57,Germany,,Electronics,,6,1068.69,5,2022-01-06,8,Cash,Returned,2,Bad
4880,1788,David,Male,62,Germany,New York,Furniture,Laptop,1,1650.91,0,2022-09-03,14,Net Banking,Delivered,1,Good
5320,1256,Alice,F,23,Germany,London,Food,Pizza,6,1917.54,20,2022-04-29,14,Net Banking,,,Good
13202,5025,Frank,F,52,UK,London,Books,Phone,1,1310.57,15,2021-06-16,6,Net Banking,Pending,2,Good
2740,6956,Bob,,41,,New York,Clothing,Novel,8,1801.61,20,2021-05-16,2,,Pending,4,Bad
13232,7900,Grace,,68,Canada,New York,,Novel,6,940.17,15,2021-03-02,11,Credit Card,,4,Average
10923,7741,Eva,M,56,France,Berlin,,Phone,6,508.08,10,2021-01-01,2,Net Banking,,5,Average
9511,4654,Eva,Male,51,France,,Clothing,Chair,7,162.29,20,2023-01-01,6,Net Banking,Cancelled,5,
9728,6388,Alice,,41,Canada,New York,Electronics,Laptop,,697.82,0,2022-11-19,11,Credit Card,Delivered,5,Poor
4785,4251,,F,36,France,Paris,Clothing,Shirt,,1176.22,20,2021-02-21,5,Credit Card,Delivered,1,
10636,7934,Frank,M,30,UK,London,Clothing,Novel,5,1964.55,5,2021-11-28,7,Debit Card,Returned,,Excellent
9965,6268,Charlie,M,60,UK,New York,Electronics,,3,420.11,5,2021-08-17,2,Debit Card,Cancelled,3,Excellent
11402,4589,Grace,F,26,Canada,Paris,,,2,1102.28,20,2021-07-08,4,Net Banking,Returned,1,Poor
13127,6267,Grace,,36,UK,Toronto,,Novel,8,1086.19,,2021-01-28,9,Credit Card,Cancelled,2,Excellent
878,5775,Eva,F,68,USA,New York,Furniture,Pizza,6,287.62,20,2021-07-25,13,Debit Card,Pending,4,Bad
2871,6297,Bob,,49,France,Mumbai,Electronics,,2,57.77,15,2022-12-08,7,Cash,Cancelled,4,Bad
11393,7939,Frank,F,38,India,Paris,Food,Laptop,5,1924.08,,2023-04-05,2,Cash,Returned,5,Average
12337,1607,,F,49,Germany,London,,Novel,7,1923.32,15,2021-10-02,7,,Delivered,,Good
11940,5426,David,Female,63,,London,Books,Pizza,3,748.11,10,2023-01-03,9,UPI,Pending,,Average
11029,4927,,,29,USA,Mumbai,Furniture,Shirt,,410.75,10,2021-08-17,13,UPI,,5,Poor
293,7199,Grace,Male,46,USA,Paris,Furniture,Shirt,8,1610.48,15,2022-03-16,13,UPI,Returned,3,Good
9844,6326,Charlie,Female,50,Germany,Toronto,,Novel,,311.95,10,2021-02-03,11,Net Banking,Pending,3,
12824,3152,Frank,Female,18,USA,Paris,Clothing,Novel,6,1705.49,,2021-06-28,8,Debit Card,Pending,1,Excellent
12599,1546,,Female,66,UK,Berlin,Books,Novel,2,880.17,10,2023-05-29,5,Credit Card,Cancelled,3,Excellent
8729,5888,Grace,Female,21,USA,New York,Books,Laptop,7,215.79,0,2022-12-17,14,Debit Card,Cancelled,5,Good
14215,2904,,Male,30,,Paris,Furniture,Novel,5,1947.26,20,2021-08-24,1,Net Banking,Delivered,,Bad
2687,6474,David,Female,40,France,Berlin,Food,Pizza,7,101.73,0,2022-03-13,4,Credit Card,Pending,3,Excellent
234,2682,Frank,Male,45,,Mumbai,Food,Shirt,7,758.84,0,2021-06-06,14,UPI,,,Poor
13521,1488,Frank,Male,60,France,Mumbai,Clothing,Laptop,3,1226.57,10,2021-10-30,10,Net Banking,Cancelled,1,Poor
10845,2822,Charlie,Female,67,,Mumbai,Clothing,Shirt,2,400.01,20,2022-10-08,5,Net Banking,Returned,5,Bad
14430,6622,Bob,M,29,Canada,Berlin,Food,,4,1263.07,5,2022-02-01,12,Credit Card,Delivered,1,Excellent
2375,4121,David,Male,36,Canada,London,Books,Laptop,8,1029.5,5,2021-04-09,1,Debit Card,Returned,5,
2273,4774,Bob,Female,69,India,Mumbai,Food,Shirt,3,1112.98,0,2022-03-13,,UPI,,5,Good
967,7446,,F,50,France,Berlin,Furniture,Phone,,701.64,0,2021-11-28,3,,Delivered,5,Average
890,4072,David,F,35,Germany,Berlin,Electronics,,2,1825.01,20,2021-01-05,13,Credit Card,Cancelled,2,Bad
3864,4452,Grace,,51,,New York,,,3,1594.44,,2021-02-03,5,Cash,Delivered,,
6155,1649,Grace,Male,47,Germany,Mumbai,Electronics,,1,822.41,20,2021-06-05,13,UPI,Delivered,2,Good
3401,1647,Charlie,Male,60,France,,Electronics,Novel,6,1375.24,0,2022-01-10,2,Credit Card,,2,Poor
8227,6481,,F,64,UK,,Books,Novel,5,583.96,10,2022-08-11,11,UPI,Pending,3,Poor
4543,1380,Bob,Male,64,,,Food,Pizza,,1800.71,15,2022-06-18,10,Credit Card,Cancelled,,Excellent
3524,7305,Grace,Male,23,France,Toronto,Furniture,Novel,4,1079.9,,2022-05-14,14,Cash,Returned,3,Average
1764,3066,Charlie,F,21,UK,London,Furniture,,7,1105.79,,2021-08-01,3,Net Banking,Pending,3,
3292,2863,Frank,Female,29,Canada,Berlin,Clothing,Shirt,3,27.78,20,2023-06-10,9,UPI,Returned,4,Good
2489,3290,Frank,F,40,Germany,London,Books,Pizza,,1282.98,20,2022-08-11,5,,Delivered,4,Excellent
10893,5224,Charlie,M,45,France,,Furniture,Shirt,6,60.24,20,2021-05-07,1,Cash,,3,Poor
1559,2199,,F,28,Canada,London,Clothing,Chair,2,1373.55,,2021-10-09,3,Cash,Returned,5,Excellent
4691,5504,David,F,45,India,,Books,Pizza,2,916.21,20,2021-01-24,8,Credit Card,Pending,5,Good
6122,5887,Grace,Female,57,Germany,Mumbai,Furniture,Pizza,6,1036.22,5,2022-04-27,,,Delivered,1,Bad
2277,3990,Frank,F,51,India,,Food,Laptop,3,1881.89,15,2022-01-30,10,,,,Average
12199,2107,David,F,65,Germany,Mumbai,Furniture,Phone,3,1841.28,15,2022-01-10,6,Cash,Cancelled,4,Good
4440,4447,Bob,Female,51,USA,New York,,Shirt,7,113.82,,2023-02-17,9,Debit Card,,1,Bad
1104,1221,Eva,F,38,Canada,Toronto,,Shirt,1,1898.81,10,2023-05-19,6,Cash,Cancelled,2,
7521,2439,Frank,Female,53,USA,Toronto,Books,Shirt,6,185.33,20,2022-05-26,12,Net Banking,Delivered,4,
9612,7588,Frank,M,45,USA,London,Clothing,Novel,2,611.51,,2021-02-25,9,,Returned,5,Good
5410,1617,Alice,Female,51,India,London,Books,Laptop,7,1140.84,,2021-09-03,14,Cash,,1,Good
9671,6444,,Male,58,UK,Berlin,Electronics,Laptop,2,1406.35,15,2023-04-27,7,Debit Card,Pending,5,Excellent
12107,3570,David,Male,46,,Berlin,Furniture,Shirt,3,1645.27,10,2021-05-18,8,,Pending,,Poor
11935,7309,,Female,43,Germany,,Electronics,Novel,9,1037.62,15,2021-03-15,10,Net Banking,Pending,2,Average
13440,3755,Charlie,F,30,USA,Toronto,,Shirt,,642.97,5,2023-04-07,13,Credit Card,Delivered,3,
7870,3790,Alice,,69,India,Toronto,,Novel,6,1083.88,5,2021-11-14,2,Debit Card,Delivered,3,Good
2957,4942,Bob,,51,Germany,Berlin,Food,Phone,2,179.92,5,2022-07-03,8,UPI,,4,
7711,4309,Alice,M,36,USA,London,Clothing,Chair,9,233.11,20,2021-07-30,11,Net Banking,Delivered,2,Excellent
6018,5054,Alice,M,25,,New York,,Laptop,5,1283.69,0,2021-09-23,2,Credit Card,,4,
9575,6132,Eva,,46,USA,Paris,Food,Chair,6,725.5,5,2021-12-03,1,Credit Card,Returned,3,Bad
10767,7508,Eva,,60,USA,Berlin,Books,Pizza,7,98.34,5,2022-08-18,2,Net Banking,Delivered,4,Average
3385,1224,Alice,Female,57,,Paris,Furniture,Laptop,3,1176.72,5,2021-09-08,7,Credit Card,Cancelled,3,Average
14411,3241,Eva,,33,India,New York,Clothing,Chair,4,1898.86,,2023-04-13,2,Debit Card,Delivered,1,Good
9762,5152,Grace,Male,45,UK,,Electronics,Chair,8,722.9,0,2023-05-11,13,Credit Card,Returned,2,Good
10087,4696,Eva,M,47,Canada,London,Electronics,,9,1085.68,0,2021-12-01,9,Credit Card,Returned,4,
10436,7356,Alice,M,40,Canada,Toronto,Books,Pizza,5,1924.32,5,2021-12-20,8,Net Banking,Returned,1,Good
10059,4350,David,Male,46,,Paris,Electronics,Novel,6,499.59,20,2021-01-17,12,,Delivered,2,Bad
29,4827,Eva,M,37,USA,Mumbai,Books,Phone,3,1625.58,5,2023-05-17,3,Net Banking,Pending,3,Good
8898,2403,Alice,,34,USA,London,Clothing,Phone,,543.55,10,2022-08-25,6,UPI,Pending,1,Bad
9213,5212,,M,43,UK,Mumbai,,Phone,,1718.22,20,2021-12-02,2,Cash,Cancelled,3,
10256,7742,David,Male,64,Canada,Toronto,,Pizza,,384.08,20,2022-10-06,2,Net Banking,Delivered,5,
9639,1409,,M,56,UK,New York,Food,Novel,7,403.25,0,2021-07-27,2,Net Banking,Cancelled,3,Good
7757,2916,Frank,,50,France,Paris,Furniture,Phone,8,56.9,5,2021-04-21,6,Credit Card,Cancelled,4,Poor
6949,4438,Eva,Female,31,USA,Paris,Food,Pizza,6,336.67,0,2022-08-10,2,Net Banking,Returned,4,
11857,5067,Alice,,48,Canada,New York,Food,Laptop,5,726.59,,2022-08-24,2,Net Banking,Cancelled,4,Poor
11180,3859,Eva,M,33,,Toronto,Furniture,Phone,8,1050.49,0,2022-12-17,13,Cash,Returned,4,Poor
5756,2983,David,F,38,Germany,,Clothing,Chair,2,1779.0,0,2022-08-07,14,UPI,Delivered,1,Poor
3603,3051,Grace,M,52,France,New York,Books,Chair,,1261.39,5,2023-04-05,,,,3,Excellent
5063,4701,Alice,M,67,Germany,London,Electronics,,1,907.86,10,2022-12-05,13,Credit Card,Cancelled,,Average
11878,1022,David,Male,36,UK,Toronto,Furniture,Novel,4,1867.29,5,2022-05-22,1,Credit Card,Returned,,Excellent
8072,3968,,F,23,,Toronto,,,3,746.57,20,2023-02-19,5,Debit Card,,5,Poor
7245,1744,,Male,40,,New York,Food,Pizza,5,217.62,0,2021-02-15,12,Debit Card,,1,
6373,1601,Frank,Male,43,Canada,Berlin,Furniture,,8,1892.94,10,2022-12-28,13,,Cancelled,2,Poor
7106,4035,,,26,France,Mumbai,Clothing,Shirt,1,1227.61,5,2023-02-19,4,Credit Card,Pending,4,Excellent
11561,7612,Charlie,Female,30,India,,Furniture,Laptop,2,1681.95,15,2022-03-24,7,Credit Card,Cancelled,2,Good
3582,6065,Bob,M,61,France,New York,Electronics,Shirt,6,135.95,0,2021-12-28,1,Debit Card,Pending,1,
2763,6274,,F,32,France,Berlin,Food,,1,1897.56,10,2021-08-31,1,Credit Card,Pending,3,Excellent
12230,2842,Grace,M,49,,,Electronics,Chair,7,1960.01,0,2021-06-05,,Cash,Returned,1,
573,3674,Charlie,Male,56,UK,Paris,,Phone,5,28.31,20,2021-05-18,1,Cash,Delivered,1,Average
7706,7350,Eva,Female,61,USA,New York,Electronics,Pizza,7,1164.67,,2023-03-06,2,Cash,Delivered,3,Excellent
13895,5176,David,Male,34,UK,Mumbai,Electronics,Novel,4,831.19,,2022-05-09,,Net Banking,Returned,5,Excellent
12281,3662,,M,62,UK,Mumbai,Electronics,Novel,6,1023.01,,2021-03-19,10,Net Banking,Returned,4,Bad
615,1482,Alice,,46,UK,London,,Phone,2,361.85,15,2022-11-29,6,Cash,Pending,2,
4051,5036,Grace,M,66,Germany,Paris,Furniture,Phone,3,1535.92,15,2021-05-22,1,UPI,Delivered,3,Bad
326,3639,David,Male,57,Canada,,Furniture,Novel,1,529.29,15,2021-10-12,14,Credit Card,Pending,4,Excellent
3741,6526,Eva,F,35,India,Paris,Food,,6,1255.93,20,2022-06-02,3,Cash,Delivered,,Excellent
359,4311,Alice,F,51,Germany,Mumbai,,Chair,9,234.81,10,2021-01-30,5,Credit Card,Cancelled,4,Bad
3778,5128,Grace,F,66,France,Berlin,Books,Laptop,1,1101.87,20,2021-10-02,7,UPI,Cancelled,4,Poor
5907,7178,Charlie,F,42,,Mumbai,Books,Shirt,6,862.0,5,2022-03-02,3,,Delivered,4,Good
10564,6368,,F,29,UK,New York,Electronics,Chair,7,226.05,10,2022-04-01,10,UPI,Cancelled,4,Poor
1722,5375,David,Female,62,,London,,Pizza,4,93.6,5,2021-05-09,7,,Returned,4,Poor
1350,7103,Bob,Female,32,Canada,Toronto,Clothing,Novel,5,1707.56,0,2022-11-28,10,UPI,,5,Bad
3697,4825,Grace,,60,USA,New York,Electronics,Pizza,,1083.83,10,2022-01-24,8,Debit Card,,,Bad
3897,3199,Frank,F,41,UK,Paris,Clothing,Chair,2,1351.13,0,2021-11-10,5,UPI,Cancelled,1,Bad
4261,2682,Frank,Male,26,Germany,New York,Clothing,Pizza,6,1368.86,0,2022-05-08,6,UPI,Returned,2,Good
9789,6670,Eva,Male,57,Canada,Paris,,Shirt,4,568.77,0,2022-08-01,1,Cash,,5,Poor
9820,5796,Eva,M,37,India,London,Electronics,,1,1456.73,10,2023-04-10,12,UPI,Returned,5,Good
6942,4608,David,F,42,,Paris,,Novel,,81.58,15,2022-02-23,3,,Delivered,5,Average
10695,6875,Charlie,Male,64,Germany,London,Food,Shirt,1,155.3,5,2021-02-18,,Credit Card,Pending,3,Good
13465,7878,Charlie,,41,UK,,Clothing,Novel,,314.26,20,2021-09-20,2,Cash,Delivered,2,Excellent
3809,2018,Bob,Male,66,Canada,Berlin,Electronics,Novel,,1082.94,10,2021-03-12,11,Debit Card,,3,Excellent
5247,6349,Bob,,43,India,,Electronics,,9,1717.69,0,2021-10-28,14,Net Banking,Returned,5,Bad
8385,5760,David,F,31,USA,Berlin,Electronics,Pizza,2,926.36,0,2021-08-20,14,,Pending,2,Excellent
10867,3970,Alice,M,22,Germany,London,Clothing,Pizza,,1425.23,,2022-03-11,9,,Cancelled,4,Average
3846,2311,Charlie,M,65,Canada,Mumbai,Furniture,Novel,3,650.69,5,2021-04-07,3,Net Banking,Returned,1,Excellent
2578,2418,Grace,Female,46,Germany,,,Novel,1,505.15,5,2022-05-25,3,Debit Card,Returned,,Good
92,3500,Grace,F,25,Canada,,Clothing,Pizza,3,1631.39,0,2022-10-06,5,,Delivered,3,Bad
4235,3667,Grace,Male,34,France,London,Furniture,Pizza,6,552.21,20,2022-01-29,5,Debit Card,,2,
8673,6152,Alice,M,60,Canada,Paris,Furniture,,9,841.91,10,2022-01-20,10,Credit Card,Cancelled,4,Poor
